config,surrogate_workspace,description,target_threshold,surrogate_threshold,total_samples_count,samples_evaded_count,samples_evaded_percentage,target_confidence_mean,target_confidence_original_mean,surrogate_confidence_mean,surrogate_confidence_original_mean,target_confidence_reduction_mean,surrogate_confidence_reduction_mean
NoAdv_Surrogate_Data_V1,2024-06-17_16-35-16_olivedrab-fund,"surrogate model with 0% train, test overlap",0.6948292534782626,0.6641799121828981,368,293,0.7961956521739131,0.4429154401884237,0.7236550464666982,0.3786241754095854,0.7125088537177773,0.2807396062782745,0.3338846783081918
NoAdv_Surrogate_Data_V1,2024-06-19_09-19-23_gainsboro-successful,"surrogate model with 0% train, test overlap",0.6948292534782626,0.6804492821876291,355,266,0.7492957746478873,0.4592431369032648,0.6903778666118068,0.3726327742874507,0.671202267424757,0.2311347297085419,0.2985694931373063
NoAdv_Surrogate_Data_V1,2024-06-19_06-27-35_chocolate-goal,"surrogate model with 0% train, test overlap",0.6948292534782626,0.7216455467363926,343,246,0.717201166180758,0.4834105023869194,0.7110964345275279,0.4156601510212431,0.6818395067499242,0.2276859321406084,0.266179355728681
NoAdv_Surrogate_Data_V1,2024-06-19_03-19-34_indigo-idea,"surrogate model with 0% train, test overlap",0.6948292534782626,0.6935888125191252,347,288,0.829971181556196,0.3943938338978839,0.6384555065863887,0.3511846315794815,0.6201186662935132,0.2440616726885048,0.2689340347140316
NoAdv_Surrogate_Data_V1,2024-06-17_13-42-29_sienna-boy,"surrogate model with 0% train, test overlap",0.6948292534782626,0.7170627554290362,369,275,0.7452574525745257,0.4756374614979264,0.6728735808538155,0.4214673558387122,0.6633857373239884,0.1972361193558891,0.2419183814852762
NoAdv_Surrogate_Data_V1,2024-06-17_10-43-02_seagreen-hear,"surrogate model with 0% train, test overlap",0.6948292534782626,0.7428633397092016,445,293,0.6584269662921348,0.5061897176065868,0.6989699153502775,0.4555934364168665,0.6920365658674595,0.1927801977436907,0.2364431294505929
NoAdv_Surrogate_Data_V2,2024-06-19_21-25-24_beige-at,"surrogate model with 25% train, test overlap",0.6948292534782626,0.7363198856568532,426,300,0.704225352112676,0.5256866106007412,0.7298735652056939,0.4579413342812091,0.7206576229817172,0.2041869546049527,0.2627162887005081
NoAdv_Surrogate_Data_V2,2024-06-20_00-17-59_darkslategray-suddenly,"surrogate model with 25% train, test overlap",0.6948292534782626,0.676494113578341,378,317,0.8386243386243386,0.4477581377229557,0.6674927695134679,0.3630353608311824,0.644916031202698,0.2197346317905122,0.2818806703715156
NoAdv_Surrogate_Data_V2,2024-06-19_12-23-10_purple-section,"surrogate model with 25% train, test overlap",0.6948292534782626,0.7309293146085112,398,309,0.7763819095477387,0.4642520897514424,0.6815329453824026,0.4228183458119494,0.6772686204599577,0.2172808556309602,0.2544502746480083
NoAdv_Surrogate_Data_V2,2024-06-19_15-33-43_lightsteelblue-home,"surrogate model with 25% train, test overlap",0.6948292534782626,0.7233164605985868,409,309,0.7555012224938875,0.4923158843940107,0.7214984378021166,0.4442838958168462,0.7176011398668378,0.2291825534081059,0.2733172440499916
