config,surrogate_workspace,description,target_threshold,surrogate_threshold,total_samples_count,samples_evaded_count,samples_evaded_percentage,target_confidence_mean,target_confidence_original_mean,surrogate_confidence_mean,surrogate_confidence_original_mean,target_confidence_reduction_mean,surrogate_confidence_reduction_mean
Surrogate_Data_V11,2024-06-10_14-28-07_violet-well,"surrogate model with 0% train, test overlap",0.8114583333333332,0.7406098769261172,522,463,0.8869731800766284,0.5275337906554426,0.6709817216834026,0.4791608935346756,0.6531364606451983,0.14344793102796,0.1739755671105226
Surrogate_Data_V11,2024-06-10_22-18-09_linen-lawyer,"surrogate model with 0% train, test overlap",0.8114583333333332,0.7406080898268396,484,427,0.8822314049586777,0.5134712367664289,0.6540300506142436,0.4497984365607106,0.6333031364001245,0.1405588138478146,0.1835046998394138
Surrogate_Data_V11,2024-06-11_12-28-59_crimson-sign,"surrogate model with 0% train, test overlap",0.8114583333333332,0.74375,438,404,0.9223744292237442,0.5058526037560644,0.6659263540485826,0.449140548397441,0.6498458331487841,0.1600737502925181,0.200705284751343
Surrogate_Data_V11,2024-06-11_06-10-48_honeydew-book,"surrogate model with 0% train, test overlap",0.8114583333333332,0.7743967963882981,421,366,0.8693586698337292,0.5150595195208562,0.6578990620107609,0.4705144321000563,0.6427780985646712,0.1428395424899047,0.1722636664646148
Surrogate_Data_V11,2024-06-10_06-22-11_magenta-live,"surrogate model with 0% train, test overlap",0.8114583333333332,0.7984676245164638,518,423,0.8166023166023166,0.5400218955717688,0.672759815409535,0.4765471853485734,0.6491581948152566,0.1327379198377661,0.1726110094666832
Surrogate_Data_V11,2024-06-09_22-31-05_forestgreen-soon,"surrogate model with 0% train, test overlap",0.8114583333333332,0.7964964583018842,486,405,0.8333333333333334,0.5301562180254975,0.6457721686595596,0.5001099609644706,0.6511807763229535,0.115615950634062,0.1510708153584828
Surrogate_Data_V12,2024-06-13_04-03-29_magenta-see,"surrogate model with 25% train, test overlap",0.8114583333333332,0.7438691089706645,509,454,0.8919449901768173,0.5431552421564675,0.6552589258551151,0.502302668898487,0.6447230322768508,0.1121036836986476,0.1424203633783638
Surrogate_Data_V12,2024-06-13_13-57-05_darkblue-option,"surrogate model with 25% train, test overlap",0.8114583333333332,0.759475606855501,479,437,0.9123173277661796,0.5152179340290048,0.6473519321257719,0.4785072417863399,0.6256337650560397,0.132133998096767,0.1471265232696998
Surrogate_Data_V12,2024-06-12_04-06-48_whitesmoke-officer,"surrogate model with 25% train, test overlap",0.8114583333333332,0.7859375,539,474,0.8794063079777366,0.5372814369353844,0.6557344010717027,0.4892545226597304,0.640279347320323,0.1184529641363182,0.1510248246605925
Surrogate_Data_V12,2024-06-12_12-11-14_mediumseagreen-picture,"surrogate model with 25% train, test overlap",0.8114583333333332,0.7274503968253969,527,487,0.9240986717267552,0.5223952072691884,0.6581195000515766,0.4701288403130554,0.6351761641909341,0.1357242927823881,0.1650473238778786
Surrogate_Data_V12,2024-06-13_11-48-33_powderblue-series,"surrogate model with 25% train, test overlap",0.8114583333333332,0.7200448186892326,426,376,0.8826291079812206,0.4825345181021483,0.6056538928925188,0.4145898391494968,0.5809404462476744,0.1231193747903704,0.1663506070981775
Surrogate_Data_V12,2024-06-12_20-14-06_blueviolet-message,"surrogate model with 25% train, test overlap",0.8114583333333332,0.7422784084739364,443,398,0.8984198645598194,0.497912603479967,0.6321661824828303,0.4454706118522649,0.6065181799124103,0.1342535790028632,0.1610475680601453
Surrogate_Data_V13,2024-06-14_08-36-30_lightpink-table,"surrogate model with 50% train, test overlap",0.8114583333333332,0.7188031369589195,446,416,0.9327354260089686,0.4706550601809284,0.6427685909156708,0.4320303933952327,0.6258459765314116,0.1721135307347424,0.1938155831361788
Surrogate_Data_V13,2024-06-13_22-23-20_coral-sell,"surrogate model with 50% train, test overlap",0.8114583333333332,0.7090455024573208,490,470,0.9591836734693876,0.4819959825689417,0.6254853371224857,0.4467948879368782,0.6156198721079308,0.1434893545535439,0.1688249841710525
Surrogate_Data_V13,2024-06-14_23-08-56_darkkhaki-down,"surrogate model with 50% train, test overlap",0.8114583333333332,0.7437749783430043,459,425,0.925925925925926,0.4986156713246623,0.6512254046495051,0.4627610016302839,0.6400676903611571,0.1526097333248428,0.1773066887308731
Surrogate_Data_V13,2024-06-14_06-34-07_thistle-there,"surrogate model with 50% train, test overlap",0.8114583333333332,0.7519091080527834,447,411,0.9194630872483222,0.5007688952142151,0.6594078447228473,0.4676686883895401,0.6481028448741625,0.1586389495086322,0.1804341564846223
Surrogate_Data_V13,2024-06-15_14-44-08_mediumvioletred-before,"surrogate model with 50% train, test overlap",0.8114583333333332,0.708933872091319,441,420,0.9523809523809524,0.4651630807680179,0.6178249054826558,0.4130296946372923,0.5853591287795855,0.1526618247146378,0.1723294341422932
Surrogate_Data_V13,2024-06-15_06-56-30_lightcoral-appear,"surrogate model with 50% train, test overlap",0.8114583333333332,0.7008236194492983,448,433,0.9665178571428572,0.4466480424661364,0.5993087210077913,0.4140871776784584,0.5773275897231349,0.1526606785416549,0.1632404120446765
Surrogate_Data_V14,2024-06-15_22-48-09_lavenderblush-recent,"surrogate model with 75% train, test overlap",0.8114583333333332,0.7513850945281362,420,372,0.8857142857142857,0.4719812441398722,0.6340945040664461,0.4083240524347064,0.622558936605923,0.1621132599265738,0.2142348841712165
Surrogate_Data_V14,2024-06-16_08-36-50_lime-seek,"surrogate model with 75% train, test overlap",0.8114583333333332,0.7097300567101539,445,415,0.9325842696629212,0.4781812334651893,0.6163049580433388,0.4245611860365039,0.5996837390632237,0.1381237245781495,0.1751225530267197
Surrogate_Data_V14,2024-06-16_06-31-31_olive-board,"surrogate model with 75% train, test overlap",0.8114583333333332,0.7527098164408652,479,448,0.9352818371607516,0.4724602892047409,0.6141910646840973,0.4329892230794885,0.6061524994146517,0.1417307754793564,0.1731632763351631
Surrogate_Data_V14,2024-06-17_02-39-22_lemonchiffon-knowledge,"surrogate model with 75% train, test overlap",0.8114583333333332,0.7327269232093884,525,505,0.961904761904762,0.4886928753986402,0.6320037609716551,0.4577411395209436,0.625255072870696,0.1433108855730149,0.1675139333497524
Surrogate_Data_V14,2024-06-16_16-24-27_moccasin-republican,"surrogate model with 75% train, test overlap",0.8114583333333332,0.7501096230158727,509,486,0.9548133595284872,0.5393299399856383,0.648988217384769,0.5229658129767475,0.6553007578631609,0.1096582773991307,0.1323349448864134
Surrogate_Data_V14,2024-06-16_18-27-15_mistyrose-national,"surrogate model with 75% train, test overlap",0.8114583333333332,0.700866826111872,407,378,0.9287469287469288,0.4514575816809705,0.611365403654215,0.4014879521697228,0.5970110720891288,0.1599078219732444,0.195523119919406
Surrogate_Data_V5,2024-04-28_07-18-23_lightcoral-pretty,"surrogate model with 100% train, test overlap",0.8114583333333332,0.7481060606060606,513,499,0.97270955165692,0.4984458102001372,0.6348825543434001,0.4900561856289831,0.6380276225014062,0.1364367441432629,0.1479714368724231
Surrogate_Data_V5,2024-04-28_22-59-40_blueviolet-physical,"surrogate model with 100% train, test overlap",0.8114583333333332,0.7584222859989592,484,468,0.9669421487603306,0.4906650911834632,0.635657885958822,0.4798980980215836,0.6418897777000685,0.1449927947753587,0.1619916796784848
Surrogate_Data_V5,2024-05-14_22-20-02_lightpink-medical,"surrogate model with 100% train, test overlap",0.8114583333333332,0.7638798180985682,566,542,0.9575971731448764,0.5207396981212211,0.6611907281910391,0.5068798337123874,0.6665648696385541,0.1404510300698179,0.1596850359261666
Surrogate_Data_V5,2024-04-10_13-36-12_darkcyan-why,"surrogate model with 100% train, test overlap",0.8114583333333332,0.7569284772505127,525,511,0.9733333333333334,0.5035205212980376,0.6449924462354277,0.492662266489001,0.6467409324215017,0.1414719249373901,0.1540786659325006
Surrogate_Data_V5,2024-04-29_15-29-39_darkkhaki-quickly,"surrogate model with 100% train, test overlap",0.8114583333333332,0.7646730177161379,542,514,0.948339483394834,0.5149170678279369,0.6457073796410955,0.4932563619417517,0.6481907794624675,0.1307903118131586,0.1549344175207158
